CVE_ID,Package,Current_Version,Latest_Version,CVSS_Score,CVSS_Severity,Grype_Severity,Dep_Type,Depth,Occurrences,Ecosystem,Action,Risk_Level
CVE-2020-19667,imagemagick,8:6.9.10.23+dfsg-2.1+deb10u1,unknown,7.8,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-3970,libtiff-dev,4.1.0+git191117-2~deb10u2,unknown,6.3,MEDIUM,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-0530,unzip,6.0-23+deb10u2,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-31879,wget,1.20.1-1.1,unknown,6.1,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-67hx-6x53-jw92,@babel/traverse,7.6.0,7.29.0,None,CRITICAL,critical,transitive,4,1,npm,"UPGRADE — update from 7.6.0 to 7.29.0",low
CVE-2021-3598,libopenexr-dev,2.2.1-4.1+deb10u1,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-977x-g7h5-7qgw,elliptic,6.5.4,6.6.1,None,LOW,low,transitive,6,2,npm,"UPGRADE — update from 6.5.4 to 6.6.1",low
CVE-2018-20796,libc-bin,2.28-10,unknown,7.5,HIGH,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2019-5815,libxslt1-dev,1.1.32-2.2~deb10u1,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2024-0450,libpython2.7-minimal,2.7.16-2+deb10u1,unknown,6.2,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-3138,libx11-6,2:1.6.7-1+deb10u1,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-25hc-qcg6-38wj,socket.io,2.1.1,4.8.3,None,MEDIUM,medium,transitive,2,1,npm,"UPGRADE — update from 2.1.1 to 4.8.3",low
CVE-2017-17740,libldap-2.4-2,2.4.47+dfsg-3+deb10u6,unknown,7.5,HIGH,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-36411,libde265-0,1.0.3-1+b1,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-27760,imagemagick,8:6.9.10.23+dfsg-2.1+deb10u1,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-45061,libpython2.7-minimal,2.7.16-2+deb10u1,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-27534,curl,7.64.0-4+deb10u2,unknown,8.8,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-40304,libxml2,2.9.4+dfsg1-7+deb10u1,unknown,7.8,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2008-3134,imagemagick,8:6.9.10.23+dfsg-2.1+deb10u1,unknown,None,,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-20312,imagemagick,8:6.9.10.23+dfsg-2.1+deb10u1,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-32547,imagemagick,8:6.9.10.23+dfsg-2.1+deb10u1,unknown,7.8,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-2372,libmariadb-dev,1:10.3.27-0+deb10u1,unknown,4.4,MEDIUM,low,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-3517,libxml2,2.9.4+dfsg1-7+deb10u1,unknown,8.6,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-28463,imagemagick,8:6.9.10.23+dfsg-2.1+deb10u1,unknown,7.8,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-35452,libde265-0,1.0.3-1+b1,unknown,6.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2018-12697,binutils,2.31.1-16,unknown,7.5,HIGH,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2016-3709,libxml2,2.9.4+dfsg1-7+deb10u1,unknown,6.1,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2024-33601,libc-bin,2.28-10,unknown,7.3,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-46822,libjpeg-dev,1:1.5.2-2+deb10u1,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-21595,libde265-0,1.0.3-1+b1,unknown,6.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-21601,libde265-0,1.0.3-1+b1,unknown,6.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-21603,libde265-0,1.0.3-1+b1,unknown,6.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-21604,libde265-0,1.0.3-1+b1,unknown,6.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-21606,libde265-0,1.0.3-1+b1,unknown,6.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2011-3374,apt,1.8.2.2,unknown,3.7,LOW,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-82v2-mx6x-wq7q,log4js,4.5.1,6.9.1,None,MEDIUM,medium,transitive,2,1,npm,"UPGRADE — update from 4.5.1 to 6.9.1",low
CVE-2022-25313,libexpat1,2.2.6-2+deb10u1,unknown,6.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2018-5709,krb5-multidev,1.17-3+deb10u1,unknown,7.5,HIGH,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-20243,imagemagick,8:6.9.10.23+dfsg-2.1+deb10u1,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-mgfv-m47x-4wqp,useragent,2.3.0,2.3.0,None,MEDIUM,medium,transitive,2,1,npm,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-20303,libopenexr-dev,2.2.1-4.1+deb10u1,unknown,6.1,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-21605,libde265-0,1.0.3-1+b1,unknown,6.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-3941,libopenexr-dev,2.2.1-4.1+deb10u1,unknown,6.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-33068,libharfbuzz0b,2.3.1-1,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-39615,libxml2,2.9.4+dfsg1-7+deb10u1,unknown,6.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-v62p-rq8g-8h59,pbkdf2,3.1.2,3.1.5,None,CRITICAL,critical,transitive,5,2,npm,"UPGRADE — update from 3.1.2 to 3.1.5",low
GHSA-jg8v-48h5-wgxg,jszip,3.6.0,3.10.1,None,MEDIUM,medium,direct,1,2,npm,"UPGRADE — update from 3.6.0 to 3.10.1",low
CVE-2022-24050,libmariadb-dev,1:10.3.27-0+deb10u1,unknown,7.8,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2019-11360,libxtables12,1.8.2-4,unknown,4.2,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2025-23166,node,16.0.0,unknown,7.5,HIGH,high,unknown,None,0,unknown,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-27756,imagemagick,8:6.9.10.23+dfsg-2.1+deb10u1,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-28861,libpython2.7-minimal,2.7.16-2+deb10u1,unknown,7.4,HIGH,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-3177,libpython2.7-minimal,2.7.16-2+deb10u1,unknown,9.8,CRITICAL,critical,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2016-9318,libxml2,2.9.4+dfsg1-7+deb10u1,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-40211,imagemagick,8:6.9.10.23+dfsg-2.1+deb10u1,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-27405,libfreetype6,2.9.1-3+deb10u2,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2024-22020,node,16.0.0,unknown,6.5,MEDIUM,medium,unknown,None,0,unknown,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-20244,imagemagick,8:6.9.10.23+dfsg-2.1+deb10u1,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-20176,imagemagick,8:6.9.10.23+dfsg-2.1+deb10u1,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-fjxv-7rqg-78g4,form-data,2.3.3,4.0.5,None,CRITICAL,critical,transitive,4,1,npm,"UPGRADE — update from 2.3.3 to 4.0.5",low
CVE-2021-22939,node,16.0.0,unknown,5.3,MEDIUM,medium,unknown,None,0,unknown,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-44532,node,16.0.0,unknown,5.3,MEDIUM,medium,unknown,None,0,unknown,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2019-20454,libpcre2-8-0,10.32-5,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2018-25032,zlib1g,1:1.2.11.dfsg-1,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-6rw7-vpxm-498p,qs,6.11.0,6.15.0,None,HIGH,high,transitive,3,3,npm,"UPGRADE — update from 6.11.0 to 6.15.0",low
CVE-2023-32006,node,16.0.0,unknown,8.8,HIGH,high,unknown,None,0,unknown,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-43552,curl,7.64.0-4+deb10u2,unknown,5.9,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-24048,libmariadb-dev,1:10.3.27-0+deb10u1,unknown,7.8,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-24052,libmariadb-dev,1:10.3.27-0+deb10u1,unknown,7.8,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-p9pc-299p-vxgp,yargs-parser,11.1.1,22.0.0,None,MEDIUM,medium,transitive,3,2,npm,"UPGRADE — update from 11.1.1 to 22.0.0",low
GHSA-2r2c-g63r-vccr,node-forge,0.10.0,1.3.3,None,MEDIUM,medium,transitive,4,1,npm,"UPGRADE — update from 0.10.0 to 1.3.3",low
GHSA-952p-6rrq-rcjv,micromatch,3.1.10,4.0.8,None,MEDIUM,medium,transitive,3,5,npm,"UPGRADE — update from 3.1.10 to 4.0.8",low
CVE-2022-32545,imagemagick,8:6.9.10.23+dfsg-2.1+deb10u1,unknown,7.8,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-22218,libssh2-1,1.8.0-2.1,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-14145,openssh-client,1:7.9p1-10+deb10u2,unknown,5.9,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-30698,libunbound8,1.9.0-2+deb10u2,unknown,6.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-30699,libunbound8,1.9.0-2+deb10u2,unknown,6.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-27750,imagemagick,8:6.9.10.23+dfsg-2.1+deb10u1,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-27762,imagemagick,8:6.9.10.23+dfsg-2.1+deb10u1,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-27770,imagemagick,8:6.9.10.23+dfsg-2.1+deb10u1,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-3537,libxml2,2.9.4+dfsg1-7+deb10u1,unknown,5.9,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2024-21096,libmariadb-dev,1:10.3.27-0+deb10u1,unknown,4.9,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-48622,gir1.2-gdkpixbuf-2.0,2.38.1+dfsg-1,unknown,7.8,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2018-7169,login,1:4.5-1.1,unknown,5.3,MEDIUM,low,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-m6fv-jmcg-4jfg,send,0.18.0,1.2.1,None,LOW,low,transitive,4,2,npm,"UPGRADE — update from 0.18.0 to 1.2.1",low
CVE-2019-9674,libpython2.7-minimal,2.7.16-2+deb10u1,unknown,7.5,HIGH,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-27781,curl,7.64.0-4+deb10u2,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
