vuln_id	severity	bom_ref	ecosystem	name	version	purl	type
CVE-2025-11083	none	pkg:deb/debian/binutils-common@2.40-2?arch=amd64&distro=debian-12&package-id=5bcf7faea7019d8b&upstream=binutils	deb	binutils-common	2.40-2	pkg:deb/debian/binutils-common@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-11083	none	pkg:deb/debian/binutils-x86-64-linux-gnu@2.40-2?arch=amd64&distro=debian-12&package-id=d0e449f35480c447&upstream=binutils	deb	binutils-x86-64-linux-gnu	2.40-2	pkg:deb/debian/binutils-x86-64-linux-gnu@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-11083	none	pkg:deb/debian/libbinutils@2.40-2?arch=amd64&distro=debian-12&package-id=78054169459aae2f&upstream=binutils	deb	libbinutils	2.40-2	pkg:deb/debian/libbinutils@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-11083	none	pkg:deb/debian/libctf-nobfd0@2.40-2?arch=amd64&distro=debian-12&package-id=63bfd9a0d6ef6f63&upstream=binutils	deb	libctf-nobfd0	2.40-2	pkg:deb/debian/libctf-nobfd0@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-11083	none	pkg:deb/debian/libctf0@2.40-2?arch=amd64&distro=debian-12&package-id=79f92809e5afae8d&upstream=binutils	deb	libctf0	2.40-2	pkg:deb/debian/libctf0@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-11083	none	pkg:deb/debian/libgprofng0@2.40-2?arch=amd64&distro=debian-12&package-id=727693742e6e3639&upstream=binutils	deb	libgprofng0	2.40-2	pkg:deb/debian/libgprofng0@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-8961	none	pkg:deb/debian/libtiff6@4.5.0-6%2Bdeb12u3?arch=amd64&distro=debian-12&package-id=017939ea1216b685&upstream=tiff	deb	libtiff6	4.5.0-6+deb12u3	pkg:deb/debian/libtiff6@4.5.0-6%2Bdeb12u3?arch=amd64&distro=debian-12&upstream=tiff	library
CVE-2025-66864	none	pkg:deb/debian/binutils@2.40-2?arch=amd64&distro=debian-12&package-id=d842b59217648a95	deb	binutils	2.40-2	pkg:deb/debian/binutils@2.40-2?arch=amd64&distro=debian-12	library
CVE-2025-66866	none	pkg:deb/debian/binutils@2.40-2?arch=amd64&distro=debian-12&package-id=d842b59217648a95	deb	binutils	2.40-2	pkg:deb/debian/binutils@2.40-2?arch=amd64&distro=debian-12	library
CVE-2025-66864	none	pkg:deb/debian/binutils-common@2.40-2?arch=amd64&distro=debian-12&package-id=5bcf7faea7019d8b&upstream=binutils	deb	binutils-common	2.40-2	pkg:deb/debian/binutils-common@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-66866	none	pkg:deb/debian/binutils-common@2.40-2?arch=amd64&distro=debian-12&package-id=5bcf7faea7019d8b&upstream=binutils	deb	binutils-common	2.40-2	pkg:deb/debian/binutils-common@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-66864	none	pkg:deb/debian/binutils-x86-64-linux-gnu@2.40-2?arch=amd64&distro=debian-12&package-id=d0e449f35480c447&upstream=binutils	deb	binutils-x86-64-linux-gnu	2.40-2	pkg:deb/debian/binutils-x86-64-linux-gnu@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-66866	none	pkg:deb/debian/binutils-x86-64-linux-gnu@2.40-2?arch=amd64&distro=debian-12&package-id=d0e449f35480c447&upstream=binutils	deb	binutils-x86-64-linux-gnu	2.40-2	pkg:deb/debian/binutils-x86-64-linux-gnu@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-66864	none	pkg:deb/debian/libbinutils@2.40-2?arch=amd64&distro=debian-12&package-id=78054169459aae2f&upstream=binutils	deb	libbinutils	2.40-2	pkg:deb/debian/libbinutils@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-66866	none	pkg:deb/debian/libbinutils@2.40-2?arch=amd64&distro=debian-12&package-id=78054169459aae2f&upstream=binutils	deb	libbinutils	2.40-2	pkg:deb/debian/libbinutils@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-66864	none	pkg:deb/debian/libctf-nobfd0@2.40-2?arch=amd64&distro=debian-12&package-id=63bfd9a0d6ef6f63&upstream=binutils	deb	libctf-nobfd0	2.40-2	pkg:deb/debian/libctf-nobfd0@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-66866	none	pkg:deb/debian/libctf-nobfd0@2.40-2?arch=amd64&distro=debian-12&package-id=63bfd9a0d6ef6f63&upstream=binutils	deb	libctf-nobfd0	2.40-2	pkg:deb/debian/libctf-nobfd0@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-66864	none	pkg:deb/debian/libctf0@2.40-2?arch=amd64&distro=debian-12&package-id=79f92809e5afae8d&upstream=binutils	deb	libctf0	2.40-2	pkg:deb/debian/libctf0@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-66866	none	pkg:deb/debian/libctf0@2.40-2?arch=amd64&distro=debian-12&package-id=79f92809e5afae8d&upstream=binutils	deb	libctf0	2.40-2	pkg:deb/debian/libctf0@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-66864	none	pkg:deb/debian/libgprofng0@2.40-2?arch=amd64&distro=debian-12&package-id=727693742e6e3639&upstream=binutils	deb	libgprofng0	2.40-2	pkg:deb/debian/libgprofng0@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-66866	none	pkg:deb/debian/libgprofng0@2.40-2?arch=amd64&distro=debian-12&package-id=727693742e6e3639&upstream=binutils	deb	libgprofng0	2.40-2	pkg:deb/debian/libgprofng0@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-11082	none	pkg:deb/debian/binutils@2.40-2?arch=amd64&distro=debian-12&package-id=d842b59217648a95	deb	binutils	2.40-2	pkg:deb/debian/binutils@2.40-2?arch=amd64&distro=debian-12	library
CVE-2025-11082	none	pkg:deb/debian/binutils-common@2.40-2?arch=amd64&distro=debian-12&package-id=5bcf7faea7019d8b&upstream=binutils	deb	binutils-common	2.40-2	pkg:deb/debian/binutils-common@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-11082	none	pkg:deb/debian/binutils-x86-64-linux-gnu@2.40-2?arch=amd64&distro=debian-12&package-id=d0e449f35480c447&upstream=binutils	deb	binutils-x86-64-linux-gnu	2.40-2	pkg:deb/debian/binutils-x86-64-linux-gnu@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-11082	none	pkg:deb/debian/libbinutils@2.40-2?arch=amd64&distro=debian-12&package-id=78054169459aae2f&upstream=binutils	deb	libbinutils	2.40-2	pkg:deb/debian/libbinutils@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-11082	none	pkg:deb/debian/libctf-nobfd0@2.40-2?arch=amd64&distro=debian-12&package-id=63bfd9a0d6ef6f63&upstream=binutils	deb	libctf-nobfd0	2.40-2	pkg:deb/debian/libctf-nobfd0@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-11082	none	pkg:deb/debian/libctf0@2.40-2?arch=amd64&distro=debian-12&package-id=79f92809e5afae8d&upstream=binutils	deb	libctf0	2.40-2	pkg:deb/debian/libctf0@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-11082	none	pkg:deb/debian/libgprofng0@2.40-2?arch=amd64&distro=debian-12&package-id=727693742e6e3639&upstream=binutils	deb	libgprofng0	2.40-2	pkg:deb/debian/libgprofng0@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-8534	none	pkg:deb/debian/libtiff6@4.5.0-6%2Bdeb12u3?arch=amd64&distro=debian-12&package-id=017939ea1216b685&upstream=tiff	deb	libtiff6	4.5.0-6+deb12u3	pkg:deb/debian/libtiff6@4.5.0-6%2Bdeb12u3?arch=amd64&distro=debian-12&upstream=tiff	library
CVE-2024-57360	none	pkg:deb/debian/binutils@2.40-2?arch=amd64&distro=debian-12&package-id=d842b59217648a95	deb	binutils	2.40-2	pkg:deb/debian/binutils@2.40-2?arch=amd64&distro=debian-12	library
CVE-2024-57360	none	pkg:deb/debian/binutils-common@2.40-2?arch=amd64&distro=debian-12&package-id=5bcf7faea7019d8b&upstream=binutils	deb	binutils-common	2.40-2	pkg:deb/debian/binutils-common@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2024-57360	none	pkg:deb/debian/binutils-x86-64-linux-gnu@2.40-2?arch=amd64&distro=debian-12&package-id=d0e449f35480c447&upstream=binutils	deb	binutils-x86-64-linux-gnu	2.40-2	pkg:deb/debian/binutils-x86-64-linux-gnu@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2024-57360	none	pkg:deb/debian/libbinutils@2.40-2?arch=amd64&distro=debian-12&package-id=78054169459aae2f&upstream=binutils	deb	libbinutils	2.40-2	pkg:deb/debian/libbinutils@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2024-57360	none	pkg:deb/debian/libctf-nobfd0@2.40-2?arch=amd64&distro=debian-12&package-id=63bfd9a0d6ef6f63&upstream=binutils	deb	libctf-nobfd0	2.40-2	pkg:deb/debian/libctf-nobfd0@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2024-57360	none	pkg:deb/debian/libctf0@2.40-2?arch=amd64&distro=debian-12&package-id=79f92809e5afae8d&upstream=binutils	deb	libctf0	2.40-2	pkg:deb/debian/libctf0@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2024-57360	none	pkg:deb/debian/libgprofng0@2.40-2?arch=amd64&distro=debian-12&package-id=727693742e6e3639&upstream=binutils	deb	libgprofng0	2.40-2	pkg:deb/debian/libgprofng0@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-11412	none	pkg:deb/debian/binutils@2.40-2?arch=amd64&distro=debian-12&package-id=d842b59217648a95	deb	binutils	2.40-2	pkg:deb/debian/binutils@2.40-2?arch=amd64&distro=debian-12	library
CVE-2025-11413	none	pkg:deb/debian/binutils@2.40-2?arch=amd64&distro=debian-12&package-id=d842b59217648a95	deb	binutils	2.40-2	pkg:deb/debian/binutils@2.40-2?arch=amd64&distro=debian-12	library
CVE-2025-11414	none	pkg:deb/debian/binutils@2.40-2?arch=amd64&distro=debian-12&package-id=d842b59217648a95	deb	binutils	2.40-2	pkg:deb/debian/binutils@2.40-2?arch=amd64&distro=debian-12	library
CVE-2025-11494	none	pkg:deb/debian/binutils@2.40-2?arch=amd64&distro=debian-12&package-id=d842b59217648a95	deb	binutils	2.40-2	pkg:deb/debian/binutils@2.40-2?arch=amd64&distro=debian-12	library
CVE-2025-11495	none	pkg:deb/debian/binutils@2.40-2?arch=amd64&distro=debian-12&package-id=d842b59217648a95	deb	binutils	2.40-2	pkg:deb/debian/binutils@2.40-2?arch=amd64&distro=debian-12	library
CVE-2025-11840	none	pkg:deb/debian/binutils@2.40-2?arch=amd64&distro=debian-12&package-id=d842b59217648a95	deb	binutils	2.40-2	pkg:deb/debian/binutils@2.40-2?arch=amd64&distro=debian-12	library
CVE-2025-11412	none	pkg:deb/debian/binutils-common@2.40-2?arch=amd64&distro=debian-12&package-id=5bcf7faea7019d8b&upstream=binutils	deb	binutils-common	2.40-2	pkg:deb/debian/binutils-common@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-11413	none	pkg:deb/debian/binutils-common@2.40-2?arch=amd64&distro=debian-12&package-id=5bcf7faea7019d8b&upstream=binutils	deb	binutils-common	2.40-2	pkg:deb/debian/binutils-common@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-11414	none	pkg:deb/debian/binutils-common@2.40-2?arch=amd64&distro=debian-12&package-id=5bcf7faea7019d8b&upstream=binutils	deb	binutils-common	2.40-2	pkg:deb/debian/binutils-common@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-11494	none	pkg:deb/debian/binutils-common@2.40-2?arch=amd64&distro=debian-12&package-id=5bcf7faea7019d8b&upstream=binutils	deb	binutils-common	2.40-2	pkg:deb/debian/binutils-common@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-11495	none	pkg:deb/debian/binutils-common@2.40-2?arch=amd64&distro=debian-12&package-id=5bcf7faea7019d8b&upstream=binutils	deb	binutils-common	2.40-2	pkg:deb/debian/binutils-common@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-11840	none	pkg:deb/debian/binutils-common@2.40-2?arch=amd64&distro=debian-12&package-id=5bcf7faea7019d8b&upstream=binutils	deb	binutils-common	2.40-2	pkg:deb/debian/binutils-common@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-11412	none	pkg:deb/debian/binutils-x86-64-linux-gnu@2.40-2?arch=amd64&distro=debian-12&package-id=d0e449f35480c447&upstream=binutils	deb	binutils-x86-64-linux-gnu	2.40-2	pkg:deb/debian/binutils-x86-64-linux-gnu@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-11413	none	pkg:deb/debian/binutils-x86-64-linux-gnu@2.40-2?arch=amd64&distro=debian-12&package-id=d0e449f35480c447&upstream=binutils	deb	binutils-x86-64-linux-gnu	2.40-2	pkg:deb/debian/binutils-x86-64-linux-gnu@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-11414	none	pkg:deb/debian/binutils-x86-64-linux-gnu@2.40-2?arch=amd64&distro=debian-12&package-id=d0e449f35480c447&upstream=binutils	deb	binutils-x86-64-linux-gnu	2.40-2	pkg:deb/debian/binutils-x86-64-linux-gnu@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-11494	none	pkg:deb/debian/binutils-x86-64-linux-gnu@2.40-2?arch=amd64&distro=debian-12&package-id=d0e449f35480c447&upstream=binutils	deb	binutils-x86-64-linux-gnu	2.40-2	pkg:deb/debian/binutils-x86-64-linux-gnu@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-11495	none	pkg:deb/debian/binutils-x86-64-linux-gnu@2.40-2?arch=amd64&distro=debian-12&package-id=d0e449f35480c447&upstream=binutils	deb	binutils-x86-64-linux-gnu	2.40-2	pkg:deb/debian/binutils-x86-64-linux-gnu@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-11840	none	pkg:deb/debian/binutils-x86-64-linux-gnu@2.40-2?arch=amd64&distro=debian-12&package-id=d0e449f35480c447&upstream=binutils	deb	binutils-x86-64-linux-gnu	2.40-2	pkg:deb/debian/binutils-x86-64-linux-gnu@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-11412	none	pkg:deb/debian/libbinutils@2.40-2?arch=amd64&distro=debian-12&package-id=78054169459aae2f&upstream=binutils	deb	libbinutils	2.40-2	pkg:deb/debian/libbinutils@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-11413	none	pkg:deb/debian/libbinutils@2.40-2?arch=amd64&distro=debian-12&package-id=78054169459aae2f&upstream=binutils	deb	libbinutils	2.40-2	pkg:deb/debian/libbinutils@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-11414	none	pkg:deb/debian/libbinutils@2.40-2?arch=amd64&distro=debian-12&package-id=78054169459aae2f&upstream=binutils	deb	libbinutils	2.40-2	pkg:deb/debian/libbinutils@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-11494	none	pkg:deb/debian/libbinutils@2.40-2?arch=amd64&distro=debian-12&package-id=78054169459aae2f&upstream=binutils	deb	libbinutils	2.40-2	pkg:deb/debian/libbinutils@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-11495	none	pkg:deb/debian/libbinutils@2.40-2?arch=amd64&distro=debian-12&package-id=78054169459aae2f&upstream=binutils	deb	libbinutils	2.40-2	pkg:deb/debian/libbinutils@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-11840	none	pkg:deb/debian/libbinutils@2.40-2?arch=amd64&distro=debian-12&package-id=78054169459aae2f&upstream=binutils	deb	libbinutils	2.40-2	pkg:deb/debian/libbinutils@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-11412	none	pkg:deb/debian/libctf-nobfd0@2.40-2?arch=amd64&distro=debian-12&package-id=63bfd9a0d6ef6f63&upstream=binutils	deb	libctf-nobfd0	2.40-2	pkg:deb/debian/libctf-nobfd0@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-11413	none	pkg:deb/debian/libctf-nobfd0@2.40-2?arch=amd64&distro=debian-12&package-id=63bfd9a0d6ef6f63&upstream=binutils	deb	libctf-nobfd0	2.40-2	pkg:deb/debian/libctf-nobfd0@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-11414	none	pkg:deb/debian/libctf-nobfd0@2.40-2?arch=amd64&distro=debian-12&package-id=63bfd9a0d6ef6f63&upstream=binutils	deb	libctf-nobfd0	2.40-2	pkg:deb/debian/libctf-nobfd0@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-11494	none	pkg:deb/debian/libctf-nobfd0@2.40-2?arch=amd64&distro=debian-12&package-id=63bfd9a0d6ef6f63&upstream=binutils	deb	libctf-nobfd0	2.40-2	pkg:deb/debian/libctf-nobfd0@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-11495	none	pkg:deb/debian/libctf-nobfd0@2.40-2?arch=amd64&distro=debian-12&package-id=63bfd9a0d6ef6f63&upstream=binutils	deb	libctf-nobfd0	2.40-2	pkg:deb/debian/libctf-nobfd0@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-11840	none	pkg:deb/debian/libctf-nobfd0@2.40-2?arch=amd64&distro=debian-12&package-id=63bfd9a0d6ef6f63&upstream=binutils	deb	libctf-nobfd0	2.40-2	pkg:deb/debian/libctf-nobfd0@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-11412	none	pkg:deb/debian/libctf0@2.40-2?arch=amd64&distro=debian-12&package-id=79f92809e5afae8d&upstream=binutils	deb	libctf0	2.40-2	pkg:deb/debian/libctf0@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-11413	none	pkg:deb/debian/libctf0@2.40-2?arch=amd64&distro=debian-12&package-id=79f92809e5afae8d&upstream=binutils	deb	libctf0	2.40-2	pkg:deb/debian/libctf0@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-11414	none	pkg:deb/debian/libctf0@2.40-2?arch=amd64&distro=debian-12&package-id=79f92809e5afae8d&upstream=binutils	deb	libctf0	2.40-2	pkg:deb/debian/libctf0@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-11494	none	pkg:deb/debian/libctf0@2.40-2?arch=amd64&distro=debian-12&package-id=79f92809e5afae8d&upstream=binutils	deb	libctf0	2.40-2	pkg:deb/debian/libctf0@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-11495	none	pkg:deb/debian/libctf0@2.40-2?arch=amd64&distro=debian-12&package-id=79f92809e5afae8d&upstream=binutils	deb	libctf0	2.40-2	pkg:deb/debian/libctf0@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-11840	none	pkg:deb/debian/libctf0@2.40-2?arch=amd64&distro=debian-12&package-id=79f92809e5afae8d&upstream=binutils	deb	libctf0	2.40-2	pkg:deb/debian/libctf0@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-11412	none	pkg:deb/debian/libgprofng0@2.40-2?arch=amd64&distro=debian-12&package-id=727693742e6e3639&upstream=binutils	deb	libgprofng0	2.40-2	pkg:deb/debian/libgprofng0@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-11413	none	pkg:deb/debian/libgprofng0@2.40-2?arch=amd64&distro=debian-12&package-id=727693742e6e3639&upstream=binutils	deb	libgprofng0	2.40-2	pkg:deb/debian/libgprofng0@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-11414	none	pkg:deb/debian/libgprofng0@2.40-2?arch=amd64&distro=debian-12&package-id=727693742e6e3639&upstream=binutils	deb	libgprofng0	2.40-2	pkg:deb/debian/libgprofng0@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-11494	none	pkg:deb/debian/libgprofng0@2.40-2?arch=amd64&distro=debian-12&package-id=727693742e6e3639&upstream=binutils	deb	libgprofng0	2.40-2	pkg:deb/debian/libgprofng0@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-11495	none	pkg:deb/debian/libgprofng0@2.40-2?arch=amd64&distro=debian-12&package-id=727693742e6e3639&upstream=binutils	deb	libgprofng0	2.40-2	pkg:deb/debian/libgprofng0@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-11840	none	pkg:deb/debian/libgprofng0@2.40-2?arch=amd64&distro=debian-12&package-id=727693742e6e3639&upstream=binutils	deb	libgprofng0	2.40-2	pkg:deb/debian/libgprofng0@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-8224	none	pkg:deb/debian/binutils@2.40-2?arch=amd64&distro=debian-12&package-id=d842b59217648a95	deb	binutils	2.40-2	pkg:deb/debian/binutils@2.40-2?arch=amd64&distro=debian-12	library
CVE-2025-8224	none	pkg:deb/debian/binutils-common@2.40-2?arch=amd64&distro=debian-12&package-id=5bcf7faea7019d8b&upstream=binutils	deb	binutils-common	2.40-2	pkg:deb/debian/binutils-common@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-8224	none	pkg:deb/debian/binutils-x86-64-linux-gnu@2.40-2?arch=amd64&distro=debian-12&package-id=d0e449f35480c447&upstream=binutils	deb	binutils-x86-64-linux-gnu	2.40-2	pkg:deb/debian/binutils-x86-64-linux-gnu@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-8224	none	pkg:deb/debian/libbinutils@2.40-2?arch=amd64&distro=debian-12&package-id=78054169459aae2f&upstream=binutils	deb	libbinutils	2.40-2	pkg:deb/debian/libbinutils@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-8224	none	pkg:deb/debian/libctf-nobfd0@2.40-2?arch=amd64&distro=debian-12&package-id=63bfd9a0d6ef6f63&upstream=binutils	deb	libctf-nobfd0	2.40-2	pkg:deb/debian/libctf-nobfd0@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-8224	none	pkg:deb/debian/libctf0@2.40-2?arch=amd64&distro=debian-12&package-id=79f92809e5afae8d&upstream=binutils	deb	libctf0	2.40-2	pkg:deb/debian/libctf0@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-8224	none	pkg:deb/debian/libgprofng0@2.40-2?arch=amd64&distro=debian-12&package-id=727693742e6e3639&upstream=binutils	deb	libgprofng0	2.40-2	pkg:deb/debian/libgprofng0@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-9165	none	pkg:deb/debian/libtiff6@4.5.0-6%2Bdeb12u3?arch=amd64&distro=debian-12&package-id=017939ea1216b685&upstream=tiff	deb	libtiff6	4.5.0-6+deb12u3	pkg:deb/debian/libtiff6@4.5.0-6%2Bdeb12u3?arch=amd64&distro=debian-12&upstream=tiff	library
CVE-2025-5245	none	pkg:deb/debian/binutils@2.40-2?arch=amd64&distro=debian-12&package-id=d842b59217648a95	deb	binutils	2.40-2	pkg:deb/debian/binutils@2.40-2?arch=amd64&distro=debian-12	library
CVE-2025-5245	none	pkg:deb/debian/binutils-common@2.40-2?arch=amd64&distro=debian-12&package-id=5bcf7faea7019d8b&upstream=binutils	deb	binutils-common	2.40-2	pkg:deb/debian/binutils-common@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-5245	none	pkg:deb/debian/binutils-x86-64-linux-gnu@2.40-2?arch=amd64&distro=debian-12&package-id=d0e449f35480c447&upstream=binutils	deb	binutils-x86-64-linux-gnu	2.40-2	pkg:deb/debian/binutils-x86-64-linux-gnu@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-5245	none	pkg:deb/debian/libbinutils@2.40-2?arch=amd64&distro=debian-12&package-id=78054169459aae2f&upstream=binutils	deb	libbinutils	2.40-2	pkg:deb/debian/libbinutils@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-5245	none	pkg:deb/debian/libctf-nobfd0@2.40-2?arch=amd64&distro=debian-12&package-id=63bfd9a0d6ef6f63&upstream=binutils	deb	libctf-nobfd0	2.40-2	pkg:deb/debian/libctf-nobfd0@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-5245	none	pkg:deb/debian/libctf0@2.40-2?arch=amd64&distro=debian-12&package-id=79f92809e5afae8d&upstream=binutils	deb	libctf0	2.40-2	pkg:deb/debian/libctf0@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-5245	none	pkg:deb/debian/libgprofng0@2.40-2?arch=amd64&distro=debian-12&package-id=727693742e6e3639&upstream=binutils	deb	libgprofng0	2.40-2	pkg:deb/debian/libgprofng0@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-5244	none	pkg:deb/debian/binutils@2.40-2?arch=amd64&distro=debian-12&package-id=d842b59217648a95	deb	binutils	2.40-2	pkg:deb/debian/binutils@2.40-2?arch=amd64&distro=debian-12	library
CVE-2025-5244	none	pkg:deb/debian/binutils-common@2.40-2?arch=amd64&distro=debian-12&package-id=5bcf7faea7019d8b&upstream=binutils	deb	binutils-common	2.40-2	pkg:deb/debian/binutils-common@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-5244	none	pkg:deb/debian/binutils-x86-64-linux-gnu@2.40-2?arch=amd64&distro=debian-12&package-id=d0e449f35480c447&upstream=binutils	deb	binutils-x86-64-linux-gnu	2.40-2	pkg:deb/debian/binutils-x86-64-linux-gnu@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-5244	none	pkg:deb/debian/libbinutils@2.40-2?arch=amd64&distro=debian-12&package-id=78054169459aae2f&upstream=binutils	deb	libbinutils	2.40-2	pkg:deb/debian/libbinutils@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-5244	none	pkg:deb/debian/libctf-nobfd0@2.40-2?arch=amd64&distro=debian-12&package-id=63bfd9a0d6ef6f63&upstream=binutils	deb	libctf-nobfd0	2.40-2	pkg:deb/debian/libctf-nobfd0@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-5244	none	pkg:deb/debian/libctf0@2.40-2?arch=amd64&distro=debian-12&package-id=79f92809e5afae8d&upstream=binutils	deb	libctf0	2.40-2	pkg:deb/debian/libctf0@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-5244	none	pkg:deb/debian/libgprofng0@2.40-2?arch=amd64&distro=debian-12&package-id=727693742e6e3639&upstream=binutils	deb	libgprofng0	2.40-2	pkg:deb/debian/libgprofng0@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-15079	none	pkg:deb/debian/curl@7.88.1-10%2Bdeb12u14?arch=amd64&distro=debian-12&package-id=61f95e16aafc9e56	deb	curl	7.88.1-10+deb12u14	pkg:deb/debian/curl@7.88.1-10%2Bdeb12u14?arch=amd64&distro=debian-12	library
